,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20
2376,0.6600093,0.0023033912,0.24586664,-0.45356643,0.23525755,-0.05248244,-0.24593773,-0.069362134,0.40488285,0.19260858,-0.29088005,0.28187045,0.56884784,0.06525266,-0.5662229,-0.18130994,-0.47942713,0.17931241,0.46675035,-0.5570447
2377,0.73082244,-0.060026042,0.15273714,-0.25845328,-0.6698304,-0.43043944,0.182287,0.16609937,-0.6103118,0.29244307,-0.12563346,-0.3426942,-0.019950911,0.012885364,-0.31881732,-0.01780337,0.30768663,0.15226343,0.35951713,-0.24903266
2378,0.3221268,0.4913385,-0.3787367,-0.81144357,0.34123078,0.15563147,0.57336974,-0.09590601,-0.3445729,-0.68082273,0.19901903,0.40274882,-0.075619236,-0.14831275,0.47820768,-0.67674375,0.24967435,0.080438726,-0.010287616,-0.3442445
2379,-0.1862161,-0.027156709,0.20196527,0.016533993,0.019742778,-0.22305,-0.058580793,-0.04477899,0.44792497,0.61802214,-0.105406694,-0.5399872,-0.002219777,-0.11342075,-0.022157434,-0.40171945,-0.63637435,0.6198209,0.26787177,0.6298328
2380,0.22277594,-0.63238055,-0.3991378,-0.03368404,0.17163211,-0.14297605,0.8250344,-0.5177682,-0.10743784,0.2991609,0.27069402,-0.03292566,0.55694866,-0.3088144,-0.20426904,-0.279959,0.1711464,-0.6426651,0.12740926,0.21786042
2381,0.505481,0.21815726,0.13507171,0.012801022,0.17199893,-0.30560103,0.47262037,-0.4184323,-0.6689911,-0.11764928,-0.3705513,-0.082033984,0.37267384,0.095234245,0.043796375,-0.03854368,-0.64215887,-0.0627243,0.08656041,0.32423374
2382,-0.0620175,0.018509334,0.07479835,0.5214106,0.26860675,-0.21561286,-0.38914263,0.27696565,-0.47927433,-0.009792387,0.1298087,0.082474135,0.3436073,-0.6839301,0.2539556,0.7957966,0.41115606,0.2929645,0.17004967,-0.71720713
2383,0.5668693,0.1780265,-0.0593456,0.52841073,-0.673317,0.07922398,0.026943177,0.2661318,0.049829036,0.23685774,-0.061313655,-0.061718076,-0.17432041,0.09683653,-0.5313942,0.16313969,0.20591326,0.2122305,-0.4251269,0.055124994
2384,-0.13883811,-0.5136498,0.32129252,-0.1679969,-0.14288355,0.1714656,0.36605042,-0.2692808,0.5794591,0.25726873,-0.14074287,0.545011,-0.07213899,-0.35422742,-0.66891026,0.09996893,-0.33486673,0.2982265,-0.7013816,-0.35776874
2385,-0.3123463,0.0756391,-0.11395363,0.07794403,0.1763271,0.21114652,-0.11477928,-0.6060102,0.10644485,0.12118308,0.51172125,0.1980011,0.09732886,-0.5936036,-0.13605006,-0.24148448,-0.06792151,-0.4642358,1.0008571,0.5040544
2386,-0.3187499,0.4855837,0.16659814,-0.12223781,-0.2364487,-0.3039839,-0.0858581,0.011834064,0.74801624,0.08614533,-0.13819419,-0.8699573,-0.09852665,0.7931972,-0.06491246,0.28863662,0.120769985,0.09453003,0.29713267,0.19074143
2387,-0.17717046,0.21037376,0.23372862,0.4822362,-0.58538896,0.019360617,-0.025109958,-0.8294018,-0.6997038,0.09050164,-0.5251532,-0.5236574,0.07889203,-0.46483588,-0.047733184,-0.61378986,-0.4532995,-0.55894744,0.67482007,-0.2948338
2388,-0.08145835,-0.341012,-0.24265973,-0.28225446,0.27261904,-0.11220016,-0.51933724,-0.32799396,0.4887505,0.025091805,-0.31088287,-0.26522106,0.41361478,0.3458685,0.13853179,0.37075025,-0.28424823,-0.07751062,-0.46329156,0.21899289
2389,0.10676021,0.28028044,0.017298765,-0.5155774,-0.3716812,0.05856051,0.33149442,-0.46534827,-0.08026532,-0.3039801,-0.30559447,0.3129974,0.37763077,0.32243136,-0.38600397,-0.13945545,0.29613364,-1.024749,0.55624384,-0.67869955
2390,0.18758757,-0.14322604,-0.34038442,0.41318345,0.35994598,0.5810833,-0.26953807,0.558396,-0.083633214,0.35446784,-0.09838023,0.69524354,-0.4165683,-0.8064789,0.30502948,-0.5776861,0.09122505,0.007224897,0.22250229,-0.5132627
2391,0.28202507,-0.2653908,0.15410914,-0.3579561,-0.34921974,-0.16885085,0.32146057,-0.38253245,-0.1390096,0.43461025,-0.43558785,-0.40615138,-0.19387828,0.44814926,-0.5992213,0.42599228,0.10977806,0.4540939,-0.22171839,0.72009635
2392,-0.33036706,0.3837569,-0.27742118,-0.12202226,-0.2855402,0.3688382,-0.8052242,-0.51531553,0.34754,0.10076764,-0.28122523,0.3935564,0.21613383,-0.03857289,0.25288236,0.17879714,-0.051378053,-0.25934842,-0.760342,-0.22082475
2393,0.11632172,0.014260882,-0.3298716,0.46202195,0.5649175,0.16773978,-0.6503418,0.47053897,-0.34570646,0.18897535,-0.11128686,-0.25390908,-0.31094265,-0.667801,-0.30635092,0.22627747,0.167539,-0.089785196,-0.5203983,-0.2514225
2394,-0.17173633,-0.07396388,0.08372243,0.2031431,-0.026074482,-0.046134662,0.13012289,0.16650724,-0.31541318,-0.3236276,-0.38160148,0.32444564,0.5810084,0.46728578,0.32535022,-0.4445726,-0.20177174,-0.4737434,-0.3442618,0.12621768
2395,0.2237475,-0.1498097,-0.2186192,-0.4936101,0.31996515,0.30016848,0.13420631,-0.07756703,0.030977312,-0.5066663,-0.36576924,0.10941887,0.17524019,0.38599938,0.3325142,-0.24144925,0.46022,0.27502856,-0.3831275,-0.6552486
2396,0.6432631,0.7484818,0.43629035,0.22030297,-0.027906282,0.12852089,-0.48292947,-0.32630265,-0.6350985,-0.08600064,-0.3092084,0.37772173,-0.16464995,0.67317784,0.11239643,0.04814696,-0.79787356,0.07427113,0.30939895,-0.087731846
2397,-0.28051847,0.3690499,-0.28311348,-0.7244675,0.62353784,0.23185185,0.17515232,-0.39735264,0.061178017,-0.20536575,-0.71374977,0.3707434,0.18365791,0.10497469,-0.2548263,0.5615839,0.23985218,-0.31809753,-0.0948375,-0.030954916
2398,0.01812547,0.61403835,0.28919035,0.7366538,-0.7187456,-0.12553751,0.5659079,0.1438674,0.3561812,0.04692578,0.033976495,0.12031495,-0.51401544,-0.11877713,0.14793156,-0.04763931,0.19713251,-0.38278317,0.29667524,-0.4638563
2399,0.0047643743,0.07835971,0.16540843,-0.108471654,-0.24812531,0.2756595,-0.0931204,-0.2659342,0.15830994,-0.43584958,-0.47374374,-0.16875744,-0.94020814,0.15431571,-0.06260324,-0.0648905,0.090934366,0.31425637,0.11567617,-0.48789445
2400,-0.1697976,-0.36870676,0.07382278,-0.5084054,0.42667466,0.21940501,0.42779046,-0.33770993,-0.6249531,0.63701653,0.1903437,0.49742353,0.5166583,-0.1235924,-0.16499336,-0.4779781,0.14097151,0.32951853,0.42624396,-0.0470116
2401,0.19481076,0.6635172,-0.28396747,0.39688557,0.21890411,-0.05531595,0.55484056,0.3362746,-0.43897635,0.30708188,0.2986644,0.40171802,0.0028547265,0.23746446,0.3842932,-0.030673582,0.3441356,-0.22851244,-0.29214397,0.16237697
2402,-0.64164907,-0.18439636,0.07790295,-0.34157702,-0.39499396,-0.22131397,0.20597754,0.3536822,0.032889027,-0.22189845,0.26040667,0.49024743,-0.028452083,0.1535103,0.34746775,0.3510745,0.4318774,-0.43768138,-0.43081236,0.43854496
2403,-0.7505053,0.0020180035,0.40659449,0.4194589,0.01816087,0.031955145,0.4553696,-0.12767868,0.27914405,-0.19428316,0.3237517,-0.32895666,-0.02190249,0.5709579,0.31681395,-0.12449456,0.54552925,-0.44247547,0.46886975,-0.714624
2404,0.4630937,-0.23854123,-0.16495322,-1.0450753,0.49691916,-0.3534627,0.23883477,0.18152958,0.01897425,-0.3208087,-0.02998951,0.706991,0.09726103,-0.7594243,0.1781182,0.47934827,-0.18708292,-0.08527201,-0.19918881,-0.7611365
2405,-0.24778952,-0.5018885,-0.34760502,-0.08763821,-0.4244789,0.2306946,0.40143943,0.074134715,0.49994025,0.0003320969,-0.0003450012,-0.33978218,-0.5986261,0.1484561,-0.12931746,-0.5470406,0.49410823,-0.64197946,-0.04449589,0.2386658
2406,0.03422435,-0.45888585,-0.42716673,-0.90255094,0.5136985,0.3082729,0.16921486,0.043232057,-0.1991759,-0.38265872,0.38472697,0.47286302,-0.5663286,-0.5633506,-0.3503329,-0.16996941,0.5909958,-0.13344558,0.14351285,-0.20223567
2407,-0.12602493,0.2734812,-0.14638299,0.1724804,0.06406482,-0.050341416,-0.67600465,-0.18041058,0.32477155,-0.031956244,-0.3935032,0.049149122,0.3235032,-0.055582974,0.36755598,0.8902134,0.08956934,0.15712431,-0.4132561,-0.36720493
2408,0.031094613,-0.5021663,-0.29951817,0.027911272,-0.49780458,0.057897247,-0.5376786,-0.0975344,-0.12593356,-0.20849946,0.028960114,-0.7563546,-0.26495457,-0.07939076,0.52398974,-0.39291713,0.10626674,0.033163056,0.12785916,0.24917178
2409,0.51829076,-0.5765617,0.2055937,0.22272915,-0.26175058,-0.4750686,-0.07263818,1.0638746,-0.17910577,-0.15719694,-0.43281657,0.24630333,-0.13880788,-0.55134046,-0.23613782,0.3140058,-0.0699913,0.56120884,0.025286209,-0.035614625
2410,0.19060476,-0.06715883,-0.33325943,-0.4738226,-0.50598687,-0.034559507,-0.75959855,-0.10758041,-0.50470185,0.2566822,0.28617817,-0.30326375,-0.33236375,0.077268094,0.060850304,0.19849223,0.28972763,-0.42696962,0.3137348,0.5598279
2411,0.23037367,0.044024706,-0.73722386,0.109476104,0.21047823,0.46936804,-0.69205683,0.2413849,0.4321737,0.78196377,-0.17980495,0.18360943,0.42929432,-0.12503098,0.13152309,-0.36595196,0.0781046,0.23930593,-0.17622867,0.42247525
2412,0.18617609,-0.19050428,0.34153435,-0.4578329,-0.21398331,-0.14347425,-0.09097688,0.5027327,-0.51202196,-0.2944618,0.18994643,0.7131328,-0.47951815,0.11901521,0.45987847,-0.63034767,-0.7137251,-0.2601258,-0.22177444,-0.0009247282
2413,-0.1506414,0.15625927,-0.71372813,-0.07903841,0.30061185,0.47790897,-0.64014196,-0.13941711,0.07451509,0.15029557,-0.44047648,-0.13354363,0.5496425,-0.3769159,-0.10537356,-0.28894076,0.37043896,0.039120812,-0.30665872,-0.16139579
2414,0.8627423,0.10629154,0.011115213,-0.3077742,-0.20280513,-0.25937068,-0.07557312,-0.20504986,-0.77041036,-0.35991505,0.5413897,-0.6280971,-0.10525334,0.20564197,-0.7069378,-0.20580254,0.000901912,-0.07144205,-0.26600122,-0.28918627
2415,0.5273366,-0.107120916,0.1601093,0.56210643,-0.26804733,-0.19695957,-0.0715782,0.45642364,-0.34654653,-0.032165814,0.46004978,-0.4440058,-0.52541465,-0.29195786,-0.111495845,-0.049224567,0.10077354,0.22917716,-0.40106845,-0.44064185
2416,0.026746744,-0.23989438,0.07127858,-0.11901261,0.011303997,0.48996478,-0.04989226,-0.106182,-0.33598706,0.48901972,-0.91669106,-0.3010312,-0.5534983,0.77093,0.08360074,-0.39624897,0.27729324,0.18581201,0.48988998,-0.34818822
2417,0.017806511,0.04222631,-0.41317806,0.47024587,0.043583024,-0.3074738,-0.37402079,0.6895299,0.41426474,-0.03865752,-0.08513275,0.0020482684,0.45979595,-0.8443921,0.15114076,0.21359071,0.012582294,-0.09916713,-0.3791745,0.064027354
2418,0.33716258,-0.24843742,-0.23315604,0.06754683,0.18147166,-0.20254813,-0.259711,0.49880463,-0.24327755,0.1691816,-0.28072006,0.5816413,0.42839146,-0.45339265,-0.26133406,0.37122345,-0.21037845,-0.38494533,0.40483013,0.35331604
2419,0.06112436,0.48830676,0.4289995,-0.32316324,0.049473837,-0.34359607,0.009261695,0.13272578,-0.20840035,0.2652514,0.5111578,0.013041156,0.6814626,0.18797067,-0.68815,0.15207319,0.19659773,-0.17594428,0.058311585,-0.85350823
2420,0.20630221,0.12853913,-0.13672706,-0.13829167,0.28129858,-0.25715986,-0.3306594,0.09050547,-0.5239368,-0.054003738,0.10141733,-0.22001809,-0.22440647,-0.41587496,0.092921,-0.26526296,-0.59642255,-0.23576255,-0.23562567,0.2400759
2421,-0.23664276,0.24746625,0.27505913,-0.34089372,-0.35432106,-0.11625096,-0.08939132,0.09205179,-0.31618157,-0.21367116,-0.055773698,0.5985767,0.38468096,0.2313557,-0.10944328,0.14019907,0.17162001,0.38308448,-0.45614907,0.044796642
2422,-0.5103197,0.7672073,0.19774485,0.07230485,0.16163473,0.10058343,-0.09024162,0.021775054,-0.39123526,0.20932135,0.29188904,-0.32396668,0.09678537,0.69847083,0.09186077,-0.5075006,0.36194235,0.24137773,0.11959714,0.40680125
2423,-0.38842687,-0.20987806,0.45997497,-0.64330935,0.47514865,-0.31933275,-0.016385658,-0.12845568,0.1116954,-0.1332872,0.011156965,0.06884398,-0.47745413,0.410965,7.8349825e-05,0.6657984,-0.09921119,-0.119286776,0.8068497,-0.2347049
2424,0.14613506,0.32889497,0.06353525,0.122279055,-0.54570836,-0.023283282,0.23691633,-0.031406235,-0.914448,0.19192153,0.07006595,0.17778182,0.37238857,0.1751494,-0.32346937,-0.33955345,0.3323168,-0.134946,0.20666894,0.21726868
2425,0.17536697,-0.6110812,0.04154982,0.17063658,0.4579331,-0.047478758,0.34915784,0.39898804,-0.47595397,-0.6382103,-0.13358286,1.1866505,-0.024843147,0.11739949,0.47801572,0.7301966,-0.1996616,0.18922853,-0.011856911,0.761474
2426,-0.0021961932,-0.18880689,0.23610865,0.32438064,0.09703824,0.21408494,-0.26814955,-0.05572584,0.1342772,0.59339774,0.29763642,-0.099165246,-0.13239257,0.16261593,-0.41444314,0.3198555,0.5807511,0.55660284,0.5987395,-0.87342906
2427,-0.25238794,-0.22099292,0.03268836,-0.34316096,-0.29892114,0.22771764,-0.25644317,0.30576232,-0.07767204,0.05403137,-0.59378046,0.3765674,-0.11639539,-0.6700856,-0.045399725,-0.6574035,-0.63213366,0.26305696,-0.16695741,0.88732296
2428,-0.27865484,0.04733644,0.2630125,0.15015538,-0.15485464,0.07216614,-0.070316486,-0.34199563,-0.1231519,0.03458901,-0.21709234,-0.11050162,0.28353354,0.20330068,-0.067574605,-0.17646019,-0.18349957,0.94224775,-0.171605,0.67171305
2429,0.7592471,0.19372723,-0.30617243,0.043377507,-0.5927202,0.13380891,0.55182004,0.2301522,0.15494527,0.24349105,-0.42456084,0.22385567,-0.08599138,-0.20692492,0.06691109,-0.82346207,0.09925757,-0.040833365,0.014819762,-0.44040513
2430,-0.09968977,-0.38595104,-0.19306196,0.17517988,-0.083938725,0.22947349,-0.059983324,-0.49131513,0.3152581,-0.030569866,-0.59341526,-0.47795868,0.19270648,-0.07503065,-0.084101066,0.25691718,0.40487656,0.1515589,-0.46687907,-0.6576387
2431,0.134441,0.085463025,-0.06666137,-0.6718459,0.47907773,0.22502816,0.0920753,-0.5095706,-0.44982636,0.36957026,0.55499727,-0.18363792,-0.70555115,0.6327471,0.18889517,-0.8467129,-0.20137216,-0.5423954,0.22257191,-0.09252851
2432,0.35494965,0.35511366,-0.06373627,0.019991979,-0.1774182,-0.0664275,-0.88291866,-0.14032245,0.2828572,0.2787948,0.37987086,-0.115473844,0.44660062,0.24326847,-0.22895552,0.55013514,0.33795726,0.72486717,0.18256956,-0.3680801
2433,-0.057644665,-0.2777111,0.23247132,0.45120624,-0.4547323,0.03819238,-0.25658908,0.07747341,0.38097307,0.21888492,-0.3067796,0.57211375,-0.54571927,-0.021835951,-0.48542613,0.50634116,-0.29587358,-0.17603385,-0.53409797,0.2990754
2434,0.39301872,0.6622291,-0.35511407,-0.37466395,0.008617769,-0.18804008,0.51889884,0.039985564,0.15171373,-0.78465855,-0.41094378,0.0041452805,0.6738583,0.28525662,-0.14079097,-0.29496616,-0.12979832,-0.34512603,0.16299874,0.553557
2435,0.26000404,0.25084174,-0.1499176,-0.41712606,0.070204824,-0.0185309,-0.104107864,0.17785363,0.44668683,-0.21135354,-0.25209537,-0.3248356,-0.4304386,0.078524545,-0.44276872,0.1835763,-0.1234421,-0.17109555,-0.6100089,-0.10752175
2436,0.39776236,-0.24501693,-0.7793893,-0.2447315,0.71774864,0.18128248,-0.621218,0.07425857,-0.19500384,-0.022579245,-0.025144745,-0.798367,0.34269166,0.08340403,-0.044167567,-0.12508622,0.19933404,-0.33205104,-0.4190394,0.13626158
2437,-0.5054307,-0.108323544,-0.3352061,0.24926141,0.49585003,0.39988944,-0.31916803,0.19190335,0.20772102,-0.101530515,-0.06275297,0.23861475,-0.047623936,-0.07858079,0.2587473,-0.66039586,0.17048731,-0.93453336,0.49370688,-0.18209875
2438,-0.07639462,0.43470794,-0.11456127,-0.36680552,0.0003845224,0.2040603,0.20225924,-0.16642167,0.051913332,-0.17261644,-0.04506835,0.21135338,-0.5069539,-0.4608208,0.37537366,-0.2724718,0.17255273,-0.011490115,0.5856226,-0.054048453
2439,0.24366534,0.40669346,0.13864355,-0.28555962,-0.07610833,-0.12820134,-0.15901448,0.7545939,-0.542434,0.1443575,0.30852935,0.72497684,-0.10437381,0.25197175,0.5862046,-0.40902576,-0.14119494,-0.50788885,-0.47674063,-0.62994576
2440,0.5827083,0.4376395,-0.16584606,0.49631175,0.17656735,0.21810105,0.18582606,0.025868073,0.0074914624,0.31857052,-0.5379813,0.43111846,-0.13807882,-0.5416127,0.23695569,-0.18023738,-0.20583628,-0.24378929,0.94767123,-0.35215107
2441,-0.1315175,-0.5715064,0.0115514705,-0.5443827,-0.25039428,-0.47229582,0.47352603,-0.25270343,-0.05390665,0.3046609,-0.15774669,-0.04035733,0.20252001,-0.080464154,0.5235046,0.4500646,0.3180136,0.26437348,-0.35462955,-0.2836219
2442,-0.055858854,-0.2243657,-0.06075451,0.35152766,-0.23940383,0.20753688,-0.5229984,-0.28405905,0.502415,0.19819106,0.56125605,-0.43077517,-0.38559073,-0.1996278,-0.4443377,0.12857267,0.037575923,0.08332848,-0.16753465,0.26171112
2443,0.44610417,0.0028227034,0.0081058815,0.11134825,0.059772737,-0.23141475,0.93687797,0.60414666,0.29969636,-0.42983806,-0.03619196,-0.11980665,-0.12650149,0.21441685,-0.050498262,-0.42819774,0.19185323,-0.21905977,0.47660726,-0.27189365
2444,1.0613657,-0.38812572,-0.28616565,-0.056594808,-0.19874097,0.004096414,0.32458186,0.20903131,0.075028665,0.11561274,0.23213938,0.1509242,0.04392486,0.07418516,-0.5499291,0.051048223,0.05766096,0.1952961,-0.35144517,0.31254393
2445,-0.34555438,0.26930657,0.17673461,0.30287394,-0.44219914,-0.16357897,-0.49879682,-0.07900058,-0.086757794,-0.056976166,-0.05588363,0.4426776,0.45862898,-0.57048804,0.40727174,-0.0667873,-0.6140628,0.20954897,-0.4455409,0.47874427
2446,0.46615314,0.14518946,-0.13956277,-0.15876228,-0.67748433,0.07117678,-0.13604686,0.26220042,-0.10283679,-0.38894054,0.012379047,0.5548492,-0.4456745,0.1359304,-0.08652547,0.2630436,0.09708067,-0.15426865,0.057960987,0.47379223
2447,-0.0918924,-0.0014931839,0.15627544,-0.10368832,-0.270055,-0.20739438,0.23426732,0.34305152,0.057455588,-0.48534426,-0.36130816,0.47643012,0.63934124,0.067390375,-0.23796518,0.20714992,0.15410425,0.4028957,-0.15921286,0.44000733
2448,-0.12285796,-0.0236498,0.011523331,0.07251694,0.42163366,-0.22259699,-0.35873696,-0.28703493,-0.44503683,-0.43767852,0.038520258,-0.4338646,0.4892375,-0.03183399,-0.31778976,0.6767332,0.20967577,0.79511654,0.13547252,0.80755734
2449,0.402937,-0.06068527,-0.2630449,-0.031536397,0.017656945,0.004498421,0.31615096,0.4811762,0.3456518,-0.55392826,-0.30531877,0.2926805,-0.024554979,0.25880218,-0.1280665,0.5289086,0.46862167,-0.4891034,0.12007949,0.11203077
2450,0.252756,-0.14350407,-0.2830904,-0.61730176,0.14511435,-0.15469147,-0.3516794,0.33158106,0.18824643,0.23366685,-0.5126219,-0.8190697,-0.7423522,0.3670527,-0.10281718,-0.014504006,-0.17292374,-0.34888887,0.24670646,0.36525893
2451,-0.3701612,0.080708586,-0.2388593,0.3330291,0.35067508,0.53933245,-0.12421091,-0.31183922,0.111005254,0.17578979,-0.16075516,-0.048733808,0.19467925,-0.6453553,-0.54043335,0.24554393,0.7066879,0.41116384,0.39955243,0.17219763
2452,-0.26782992,-0.012321184,-0.2196025,-0.14379449,0.9905364,0.3664457,0.21210971,-0.3329835,0.21069737,0.014303669,-0.34595445,0.1399196,0.058427613,-0.31694737,-0.7011233,-0.1374643,0.072972074,-0.7140703,0.092034414,-0.3444111
2453,0.1645834,-0.18056232,-0.2924583,0.08210367,-0.64256376,0.51759005,-0.2995267,-0.6521871,0.4059171,0.5155235,-0.30012313,0.22456534,-0.118156835,0.23884882,-0.15407138,0.006720844,0.0045420257,0.3938375,-0.6919253,0.6618493
2454,0.15017818,-0.27425963,-0.00024848452,0.3211854,-0.026332038,0.4094949,-0.1328205,-0.23697902,-0.51866853,0.4516253,-0.19304883,0.46611992,-0.479286,-0.06998393,-0.14383364,-0.39725915,-0.17537346,-0.27579242,0.22885205,-0.26168892
2455,-0.12569936,0.94122577,0.023623083,0.37311545,0.21600014,0.060461555,-0.38051164,-0.36298737,-0.32783687,0.5080656,0.38074663,0.39096025,0.25969806,-0.11203844,0.3290366,0.22199905,-0.1068462,-0.034088835,0.2787182,-0.2136374
2456,-0.35350892,0.81379247,-0.42900363,0.0028349587,-0.20472997,0.31674594,0.31901327,-0.21135858,0.409628,-0.025207609,0.3289146,0.03210327,-0.50204957,-0.5339055,0.26408616,-0.4477457,0.18312895,-0.14092797,-0.044098698,0.6044626
2457,0.28696254,-0.09990791,-0.20587803,0.22859752,-0.10279137,-0.0054879887,0.3438026,-0.14484753,-0.26289374,0.17371514,-0.13070847,0.67175233,0.93822896,0.47758573,0.5260943,-0.19977793,0.17261381,0.0032122645,0.5161556,0.5325423
2458,-0.21059595,-0.54620284,-0.15263632,0.05481138,0.25022337,0.07714577,-0.26891991,0.523842,-0.66354465,0.015980987,-0.117700025,0.7565131,-0.15847848,-0.04009671,0.6316132,0.5144133,0.4176517,-0.41497827,0.0032505866,-0.36014715
2459,0.21745649,0.04540803,-0.3929154,0.58798885,0.20352493,0.098609045,-0.42181477,0.026695518,0.036814436,0.36412105,0.51101565,-0.49821258,0.77309525,-0.38191876,-0.2766832,-0.16857798,0.27739924,0.15138106,-0.2015251,0.18265986
2460,0.18775387,-0.29476142,-0.202514,-0.21523899,-0.3329173,0.13860013,-0.94581646,-0.69340307,0.34587365,0.33077773,-0.0054702642,-0.17846546,-0.56173575,0.4611307,-0.0046478906,0.77203673,0.124390714,0.039746426,0.32867068,0.09295909
2461,0.25337923,0.3207622,0.037710622,0.12472675,-0.68000144,-0.14938384,0.37453097,0.08862235,0.018909689,0.37499568,-0.07432076,-0.49405864,-0.5569492,0.17118356,-0.7007846,0.029660514,0.25136453,0.22824724,-0.30976787,0.38446495
2462,0.35499892,0.3436341,0.06657935,0.55724066,-0.15582848,0.21982597,0.3047923,-0.8473521,-0.5659596,-0.014994811,-0.012148213,-0.12885173,-0.1742834,0.20721753,-0.38831687,0.01852092,0.08527417,-0.056949385,0.13110226,-0.18890858
2463,0.21173267,0.52638215,0.021802928,-0.28021473,-0.039171096,-0.26475024,-0.42442188,-0.55963594,-0.18846896,-0.11265013,0.03990613,-0.24882843,-0.6652336,0.2871041,0.5355887,-0.14474273,-0.89567804,-0.36411577,-0.12088132,0.2637619
2464,-0.36333662,0.41735727,0.17062558,0.5374249,0.24615824,0.08323294,0.3294378,-0.084648214,-0.19918716,0.057188198,-0.213428,-0.6244381,-0.26971003,0.3102415,0.17706956,-0.44057208,0.10052355,-0.6079999,0.37835258,-0.018434294
2465,-0.48202226,0.633316,-0.26591596,0.2663875,0.38689294,-0.39715073,0.69200355,0.23023298,0.27008525,0.12634085,0.0051335283,-0.60505664,0.0060333004,-0.4382451,0.3690617,0.11048708,0.5795525,-0.22808704,-0.066054404,-0.02257888
2466,0.045019943,-0.19070685,-0.3189464,-0.6681932,-0.28361824,-0.12009362,0.0381845,-0.0223415,0.03387191,-0.18844208,-0.33112264,-0.7829087,-0.11295514,-0.21317303,0.23129307,-0.6547322,0.1527745,-0.48963368,0.6316536,-0.1783675
2467,-0.40510884,0.1943596,0.3460621,-0.38479996,-0.22375798,-0.24494861,0.2241469,0.23618193,-0.8672603,-0.5939559,-0.17493063,-0.14387423,0.29882902,0.18905348,0.012715297,-0.3034064,0.25129765,0.045614492,0.2662522,0.1278513
2468,0.11066154,-0.7784156,0.46062526,-0.022816937,0.10605966,-0.19124055,-0.43747684,-0.1645986,-0.16880222,0.6530735,-0.383745,-0.038484532,0.17991515,0.13926382,-0.5160591,0.21430491,-0.6575693,-0.07478906,0.2855223,-0.17940195
2469,-0.55093914,0.4006923,0.51562065,-0.23673822,-0.24985453,-0.19621883,0.22129934,-0.045453023,-0.48567718,-0.28573358,0.2865156,-0.18111546,-0.07204705,0.57797354,0.18135408,-0.30969736,0.08759146,-0.07941878,0.222948,0.21132642
2470,-0.70769,0.3720066,0.5830292,-0.13139652,-0.12261686,-0.19403888,-0.0041015805,0.03220598,0.1052159,-0.1612261,-0.15379834,-0.05509607,-0.28584683,-0.28631893,-0.03371165,-0.5978844,-0.66976976,0.018158061,-0.02110686,-0.13191733
2471,0.41071054,0.5297797,0.17027351,-0.16658011,-0.5320934,-0.23559369,-0.11040859,0.42273164,-0.13555278,0.44054827,-0.16002344,0.13850589,-0.1898144,-0.15111716,-0.22910859,0.25357333,-0.21661739,0.41709942,-0.21443965,0.04325872
2472,0.101193614,-0.25857374,0.058814697,0.20244344,0.22345392,0.16611029,-0.09934802,0.75169015,-0.4490683,0.13203104,-0.23750846,0.79318714,0.49523696,0.20125325,-0.40488943,0.49339348,0.6305414,0.18480648,-0.13816799,-0.3247433
2473,-0.033400264,-0.3640617,-0.16866148,-0.047530886,0.863444,0.4498024,-0.45862672,-0.12739332,-0.30674684,-0.20477502,0.67767197,0.6550936,0.031529594,-0.3448267,0.035505503,-0.4348899,-0.009901292,-0.21641362,0.09039108,-0.25553867
2474,-0.29215,0.49921066,0.54669815,0.12932374,-0.027900781,-0.1154557,0.6206589,-0.4314178,0.26292545,0.096377134,0.01795681,0.4191671,0.51376826,-0.482155,-0.6732673,-0.24460156,-0.31332764,0.27330166,-0.13815291,-0.79127795
2475,0.15497972,0.5181752,0.590729,0.28830248,0.01092826,-0.25913882,-0.15781116,0.41779697,-0.3535939,-0.04304875,0.10479759,-0.11686882,-0.30636585,0.9625154,-0.56183445,-0.26504105,-0.2950939,-0.11379166,0.5070695,0.43127882
2476,-0.18237863,-0.5003309,-0.077755526,-0.12205605,0.3119845,0.19668896,0.6561928,-0.40973297,0.4455145,-0.28166968,0.28878456,-0.20710696,0.08362816,-0.10395464,-0.6582952,-0.33351263,0.24676152,-0.07330105,-0.44146612,-0.2994888
2477,0.64314276,0.2354933,0.12660861,0.2106636,0.44010496,0.12673512,0.0458352,-0.28151894,-0.15622674,0.7178458,-0.4018565,0.07042662,-0.2549632,-0.14230546,0.28221542,-0.21613291,-0.7264864,0.68896735,0.031096725,0.058162704
2478,-0.08153855,0.18525839,0.28935808,0.028157355,0.23710841,-0.1769244,0.37894693,-0.20922449,-0.60646904,-0.5471662,0.1343056,0.05983579,-0.46091348,0.298547,0.59442896,0.17375933,-0.26931834,-0.56621474,0.1154861,-0.21084203
2479,-0.7218794,-0.82964194,0.20703691,0.05704866,0.43896955,-0.59191114,-0.14771119,0.1288433,-0.16430347,-0.034750108,-0.22583163,-0.6772693,0.430106,0.07112713,0.0019006754,0.528426,-0.17772734,-0.6686994,-0.110855386,0.11846656
